OKRES|PS|P_HL_PS|DAT_AKT
511|14|3|
511|15|399|
511|16|1671|
511|17|899|
511|19|2|
511|21|53|
511|22|156|
511|23|296|
511|24|2|
511|25|311|
601|1|10|
601|2|1|
601|3|555|
601|4|5|
601|5|127|
601|6|6|
601|7|3|
601|8|3|
601|9|1|
601|11|1|
601|12|198|
601|13|64|
601|14|1|
601|15|194|
601|16|622|
601|17|728|
601|19|2|
601|20|2|
601|21|55|
601|22|76|
601|23|139|
601|24|2|
601|25|132|
602|1|2|
602|2|1|
602|3|91|
602|5|37|
602|6|1|
602|7|1|
602|8|1|
602|9|2|
602|10|1|
602|12|28|
602|13|21|
602|15|67|
602|16|178|
602|17|151|
602|18|1|
602|19|2|
602|21|15|
602|22|9|
602|23|40|
602|24|1|
602|25|35|
603|1|13|
603|2|2|
603|3|314|
603|4|2|
603|5|159|
603|6|11|
603|7|1|
603|9|1|
603|10|1|
603|11|2|
603|12|103|
603|13|77|
603|14|5|
603|15|186|
603|16|482|
603|17|519|
603|18|2|
603|19|14|
603|20|2|
603|21|10|
603|22|69|
603|23|133|
603|24|3|
603|25|189|
604|1|2|
604|2|1|
604|3|88|
604|4|3|
604|5|45|
604|6|8|
604|9|1|
604|12|36|
604|13|28|
604|14|2|
604|15|111|
604|16|268|
604|17|164|
604|19|1|
604|21|8|
604|22|21|
604|23|59|
604|24|1|
604|25|77|
605|1|17|
605|2|3|
605|3|201|
605|4|2|
605|5|115|
605|6|9|
605|8|1|
605|9|5|
605|10|3|
605|12|57|
605|13|67|
605|14|3|
605|15|198|
605|16|511|
605|17|428|
605|18|3|
605|19|11|
605|21|49|
605|22|49|
605|23|140|
605|24|1|
605|25|153|
606|1|35|
606|2|10|
606|3|558|
606|4|2|
606|5|608|
606|6|18|
606|7|27|
606|8|2|
606|9|49|
606|10|6|
606|11|4|
606|12|177|
606|13|158|
606|14|3|
606|15|234|
606|16|1142|
606|17|914|
606|18|464|
606|20|3|
606|21|58|
606|22|82|
606|23|124|
606|24|4|
606|25|276|
607|1|9|
607|2|2|
607|3|247|
607|4|1|
607|5|212|
607|6|18|
607|7|3|
607|8|2|
607|9|2|
607|12|66|
607|13|77|
607|14|1|
607|15|231|
607|16|913|
607|17|713|
607|18|3|
607|19|4|
607|21|66|
607|22|28|
607|23|84|
607|24|1|
607|25|208|
608|1|20|
608|2|2|
608|3|181|
608|4|1|
608|5|292|
608|6|15|
608|7|15|
608|9|7|
608|10|2|
608|11|1|
608|12|51|
608|13|79|
608|15|84|
608|16|430|
608|17|359|
608|18|258|
608|20|2|
608|21|60|
608|22|22|
608|23|79|
608|25|114|
609|1|80|
609|2|14|
609|3|419|
609|4|9|
609|5|574|
609|6|23|
609|7|67|
609|8|5|
609|9|32|
609|10|4|
609|11|6|
609|12|238|
609|13|292|
609|14|9|
609|15|243|
609|16|1241|
609|17|1036|
609|18|1910|
609|19|7|
609|20|1|
609|21|102|
609|22|87|
609|23|77|
609|24|5|
609|25|350|
610|1|16|
610|2|4|
610|3|180|
610|4|4|
610|5|194|
610|6|5|
610|7|3|
610|8|2|
610|9|29|
610|10|1|
610|11|2|
610|12|58|
610|13|56|
610|14|2|
610|15|102|
610|16|480|
610|17|476|
610|18|277|
610|19|45|
610|20|1|
610|21|55|
610|22|30|
610|23|37|
610|24|1|
610|25|120|
611|1|9|
611|3|190|
611|4|1|
611|5|53|
611|6|15|
611|7|1|
611|8|2|
611|9|1|
611|12|51|
611|13|31|
611|14|1|
611|15|118|
611|16|287|
611|17|206|
611|18|2|
611|21|13|
611|22|23|
611|23|53|
611|24|3|
611|25|77|
612|1|5|
612|3|131|
612|5|59|
612|6|5|
612|8|2|
612|12|39|
612|13|19|
612|14|12|
612|15|83|
612|16|318|
612|17|232|
612|18|6|
612|19|2|
612|21|20|
612|22|33|
612|23|69|
612|25|81|
613|1|17|
613|2|2|
613|3|449|
613|4|2|
613|5|142|
613|6|34|
613|7|3|
613|8|1|
613|9|4|
613|10|1|
613|11|2|
613|12|108|
613|13|88|
613|14|1|
613|15|213|
613|16|642|
613|17|785|
613|19|7|
613|20|1|
613|21|62|
613|22|55|
613|23|143|
613|25|179|
701|1|34|
701|2|9|
701|3|710|
701|4|4|
701|5|1146|
701|6|19|
701|7|12|
701|8|4|
701|9|17|
701|10|4|
701|11|1|
701|12|290|
701|13|214|
701|14|8|
701|15|494|
701|16|2285|
701|17|1676|
701|18|7|
701|19|8|
701|20|1|
701|21|47|
701|22|198|
701|23|1325|
701|24|4|
701|25|404|
702|1|13|
702|2|13|
702|3|454|
702|4|6|
702|5|427|
702|6|17|
702|7|3|
702|8|2|
702|9|9|
702|10|5|
702|11|7|
702|12|212|
702|13|172|
702|14|7|
702|15|420|
702|16|2145|
702|17|1375|
702|18|1|
702|19|10|
702|20|8|
702|21|44|
702|22|141|
702|23|1058|
702|24|9|
702|25|387|
703|1|13|
703|2|1|
703|3|436|
703|4|1|
703|5|406|
703|6|9|
703|7|5|
703|8|1|
703|9|3|
703|10|3|
703|11|2|
703|12|150|
703|13|86|
703|14|3|
703|15|274|
703|16|795|
703|17|504|
703|18|3|
703|19|1|
703|20|1|
703|21|20|
703|22|122|
703|23|713|
703|24|3|
703|25|342|
704|1|7|
704|3|104|
704|4|4|
704|5|133|
704|6|1|
704|7|1|
704|9|2|
704|11|1|
704|12|66|
704|13|46|
704|14|1|
704|15|126|
704|16|346|
704|17|253|
704|18|1|
704|20|2|
704|21|18|
704|22|44|
704|23|577|
704|25|124|
705|1|7|
705|2|9|
705|3|143|
705|4|4|
705|5|157|
705|6|5|
705|7|1|
705|8|5|
705|9|6|
705|11|2|
705|12|67|
705|13|81|
705|14|3|
705|15|189|
705|16|719|
705|17|564|
705|18|1|
705|19|2|
705|21|23|
705|22|29|
705|23|139|
705|24|3|
705|25|97|
706|1|5|
706|2|1|
706|3|195|
706|5|138|
706|6|11|
706|9|2|
706|12|68|
706|13|30|
706|14|3|
706|15|105|
706|16|263|
706|17|175|
706|18|1|
706|20|2|
706|21|11|
706|22|41|
706|23|251|
706|24|2|
706|25|89|
707|1|15|
707|2|4|
707|3|635|
707|4|4|
707|5|879|
707|6|14|
707|7|5|
707|8|4|
707|9|9|
707|10|3|
707|11|2|
707|12|222|
707|13|195|
707|14|1|
707|15|292|
707|16|1054|
707|17|1051|
707|18|5|
707|20|4|
707|21|42|
707|22|187|
707|23|1011|
707|24|2|
707|25|294|
708|1|16|
708|2|2|
708|3|260|
708|4|6|
708|5|486|
708|6|13|
708|8|1|
708|9|1|
708|10|2|
708|11|1|
708|12|98|
708|13|90|
708|14|3|
708|15|248|
708|16|846|
708|17|750|
708|18|2|
708|19|2|
708|20|1|
708|21|13|
708|22|69|
708|23|647|
708|24|2|
708|25|207|
709|1|5|
709|2|5|
709|3|104|
709|4|1|
709|5|61|
709|6|15|
709|7|10|
709|8|1|
709|9|6|
709|10|2|
709|11|1|
709|12|50|
709|13|52|
709|14|3|
709|15|155|
709|16|834|
709|17|487|
709|19|1|
709|20|1|
709|21|11|
709|22|24|
709|23|126|
709|25|87|
710|1|12|
710|2|4|
710|3|276|
710|5|278|
710|6|13|
710|7|5|
710|10|2|
710|11|3|
710|12|123|
710|13|71|
710|14|2|
710|15|251|
710|16|1030|
710|17|604|
710|18|2|
710|19|2|
710|21|32|
710|22|73|
710|23|673|
710|24|1|
710|25|275|
711|1|4|
711|2|13|
711|3|108|
711|4|8|
711|5|254|
711|6|17|
711|7|3|
711|9|1|
711|10|1|
711|11|1|
711|12|59|
711|13|77|
711|14|3|
711|15|225|
711|16|715|
711|17|470|
711|18|3|
711|19|3|
711|20|1|
711|21|24|
711|22|23|
711|23|265|
711|24|1|
711|25|106|
712|1|15|
712|2|10|
712|3|174|
712|4|7|
712|5|365|
712|6|24|
712|7|1|
712|9|3|
712|10|4|
712|11|5|
712|12|102|
712|13|83|
712|14|4|
712|15|222|
712|16|944|
712|17|672|
712|18|1|
712|19|5|
712|20|1|
712|21|27|
712|22|57|
712|23|220|
712|24|1|
712|25|156|
713|1|12|
713|2|5|
713|3|276|
713|4|1|
713|5|374|
713|6|21|
713|7|1|
713|8|1|
713|9|15|
713|10|1|
713|12|127|
713|13|92|
713|14|4|
713|15|396|
713|16|1373|
713|17|919|
713|18|3|
713|19|1|
713|20|3|
713|21|32|
713|22|96|
713|23|510|
713|25|287|
801|1|2|
801|3|38|
801|5|26|
801|6|1|
801|7|1|
801|11|1|
801|12|16|
801|13|8|
801|15|32|
801|16|71|
801|17|57|
801|21|3|
801|22|10|
801|23|18|
801|25|33|
805|1|2|
805|2|3|
805|3|324|
805|4|3|
805|5|159|
805|6|10|
805|7|6|
805|9|5|
805|10|1|
805|12|146|
805|13|40|
805|14|2|
805|15|63|
805|16|309|
805|17|203|
805|18|37|
805|21|8|
805|22|64|
805|23|101|
805|24|2|
805|25|60|
806|1|35|
806|2|4|
806|3|1076|
806|4|14|
806|5|1164|
806|6|24|
806|7|28|
806|8|1|
806|9|17|
806|10|6|
806|11|7|
806|12|400|
806|13|295|
806|14|9|
806|15|354|
806|16|1515|
806|17|1249|
806|18|678|
806|19|3|
806|20|1|
806|21|81|
806|22|250|
806|23|484|
806|24|8|
806|25|477|
807|1|35|
807|2|10|
807|3|427|
807|4|6|
807|5|1474|
807|6|41|
807|7|16|
807|8|9|
807|9|49|
807|10|4|
807|11|5|
807|12|195|
807|13|152|
807|14|4|
807|15|257|
807|16|1539|
807|17|981|
807|18|466|
807|19|5|
807|20|3|
807|21|53|
807|22|134|
807|23|404|
807|24|1|
807|25|282|
808|1|35|
808|2|13|
808|3|331|
808|4|6|
808|5|568|
808|6|20|
808|7|16|
808|9|25|
808|10|1|
808|11|8|
808|12|102|
808|13|83|
808|14|1|
808|15|148|
808|16|620|
808|17|615|
808|18|896|
808|19|8|
808|21|57|
808|22|75|
808|23|42|
808|24|6|
808|25|226|
809|1|6|
809|2|2|
809|3|195|
809|4|2|
809|5|213|
809|6|4|
809|8|1|
809|9|7|
809|10|4|
809|12|76|
809|13|150|
809|14|6|
809|15|210|
809|16|1199|
809|17|828|
809|18|3|
809|19|1|
809|21|19|
809|22|55|
809|23|247|
809|24|5|
809|25|178|
810|1|8|
810|2|4|
810|3|94|
810|4|7|
810|5|163|
810|6|3|
810|9|1|
810|10|1|
810|11|1|
810|12|47|
810|13|29|
810|15|75|
810|16|223|
810|17|141|
810|18|1|
810|21|23|
810|22|32|
810|23|161|
810|25|91|
811|1|44|
811|2|36|
811|3|597|
811|4|8|
811|5|839|
811|6|52|
811|7|12|
811|8|8|
811|9|12|
811|10|4|
811|11|1|
811|12|197|
811|13|193|
811|14|5|
811|15|259|
811|16|1796|
811|17|1290|
811|18|1348|
811|19|6|
811|21|46|
811|22|153|
811|23|384|
811|24|1|
811|25|336|
