OKRES|PS|P_HL_PS|DAT_AKT
701|13|24|
701|15|49|
701|16|225|
701|17|185|
701|18|1|
701|21|2|
701|22|17|
701|23|86|
701|25|44|
702|1|2|
702|2|1|
702|3|26|
702|5|34|
702|6|4|
702|7|1|
702|9|1|
702|11|2|
702|12|33|
702|13|27|
702|14|1|
702|15|38|
702|16|234|
702|17|141|
702|18|1|
702|19|1|
702|20|2|
702|21|3|
702|22|13|
702|23|67|
702|25|34|
703|1|1|
703|3|38|
703|5|35|
703|6|1|
703|11|2|
703|12|14|
703|13|8|
703|15|30|
703|16|67|
703|17|41|
703|21|1|
703|22|10|
703|23|73|
703|24|1|
703|25|39|
704|1|1|
704|3|11|
704|5|1|
704|12|2|
704|13|4|
704|15|14|
704|16|30|
704|17|14|
704|21|3|
704|22|4|
704|23|45|
704|25|8|
705|1|4|
705|3|36|
705|4|1|
705|5|72|
705|6|3|
705|8|2|
705|9|2|
705|12|22|
705|13|24|
705|14|2|
705|15|44|
705|16|183|
705|17|130|
705|19|2|
705|21|8|
705|22|12|
705|23|31|
705|24|1|
705|25|29|
707|3|39|
707|5|24|
707|6|1|
707|7|1|
707|8|1|
707|9|5|
707|12|29|
707|13|19|
707|15|25|
707|16|126|
707|17|122|
707|21|3|
707|22|15|
707|23|134|
707|25|23|
708|3|16|
708|5|11|
708|6|1|
708|12|7|
708|13|5|
708|15|8|
708|16|24|
708|17|31|
708|18|1|
708|21|1|
708|22|2|
708|23|22|
708|25|12|
709|3|13|
709|5|5|
709|6|4|
709|7|1|
709|9|1|
709|12|4|
709|13|2|
709|14|1|
709|15|22|
709|16|81|
709|17|24|
709|21|3|
709|22|6|
709|23|13|
709|25|11|
710|1|1|
710|3|69|
710|5|63|
710|6|4|
710|7|1|
710|10|1|
710|11|2|
710|12|33|
710|13|16|
710|14|2|
710|15|70|
710|16|259|
710|17|151|
710|21|2|
710|22|9|
710|23|138|
710|25|51|
711|1|1|
711|2|1|
711|3|9|
711|4|1|
711|5|1|
711|6|2|
711|7|1|
711|12|2|
711|13|7|
711|14|2|
711|15|14|
711|16|36|
711|17|28|
711|21|1|
711|22|1|
711|23|25|
711|25|8|
712|1|1|
712|2|2|
712|3|55|
712|4|1|
712|5|38|
712|6|6|
712|10|2|
712|11|2|
712|12|22|
712|13|19|
712|14|1|
712|15|50|
712|16|215|
712|17|121|
712|21|7|
712|22|13|
712|23|39|
712|25|36|
713|1|3|
713|2|4|
713|3|72|
713|5|55|
713|6|6|
713|9|5|
713|12|25|
713|13|27|
713|14|1|
713|15|101|
713|16|322|
713|17|247|
713|19|1|
713|20|1|
713|21|3|
713|22|22|
713|23|128|
713|25|67|
806|1|1|
806|3|110|
806|4|2|
806|5|55|
806|6|3|
806|7|1|
806|9|2|
806|10|1|
806|12|43|
806|13|25|
806|15|41|
806|16|150|
806|17|108|
806|18|42|
806|21|4|
806|22|27|
806|23|46|
806|24|1|
806|25|32|
807|3|14|
807|5|34|
807|6|4|
807|12|7|
807|13|17|
807|15|15|
807|16|85|
807|17|70|
807|18|1|
807|20|1|
807|21|3|
807|22|4|
807|23|30|
807|25|19|
808|1|3|
808|2|1|
808|3|27|
808|4|1|
808|5|20|
808|6|1|
808|7|1|
808|12|6|
808|13|5|
808|15|12|
808|16|46|
808|17|31|
808|18|29|
808|21|9|
808|22|1|
808|23|3|
808|24|2|
808|25|14|
809|1|1|
809|3|57|
809|4|1|
809|5|77|
809|6|2|
809|8|1|
809|10|1|
809|12|14|
809|13|27|
809|15|52|
809|16|249|
809|17|181|
809|18|1|
809|19|1|
809|21|9|
809|22|10|
809|23|39|
809|24|1|
809|25|36|
811|2|11|
811|3|49|
811|4|1|
811|5|65|
811|6|3|
811|9|1|
811|12|16|
811|13|11|
811|14|1|
811|15|21|
811|16|99|
811|17|94|
811|18|35|
811|19|1|
811|21|4|
811|22|15|
811|23|16|
811|25|18|
